time,open,high,low,close,volume
2024-01-15T16:36:00,42422.9,42434.7,42422.9,42425.8,47.977
2024-01-15T16:37:00,42425.7,42433.9,42400.7,42417.9,52.168
2024-01-15T16:38:00,42418.8,42428.2,42412.3,42412.9,59.396
2024-01-15T16:39:00,42412.9,42428.5,42412.9,42423.7,51.775
2024-01-15T16:40:00,42423.7,42438.0,42423.6,42438.0,42.748
2024-01-15T16:41:00,42438.0,42476.1,42437.9,42476.1,223.985
2024-01-15T16:42:00,42476.1,42476.1,42436.2,42442.5,152.352
2024-01-15T16:43:00,42442.5,42482.3,42442.5,42471.1,86.428
2024-01-15T16:44:00,42471.0,42494.9,42466.0,42485.0,204.801
2024-01-15T16:45:00,42484.3,42520.4,42471.9,42504.4,300.714
2024-01-15T16:46:00,42504.4,42530.4,42474.5,42480.9,277.946
2024-01-15T16:47:00,42480.8,42492.3,42471.9,42478.4,75.763
2024-01-15T16:48:00,42478.5,42486.5,42465.6,42474.2,78.913
2024-01-15T16:49:00,42474.2,42500.6,42465.1,42486.6,110.485
2024-01-15T16:50:00,42486.6,42511.9,42478.2,42510.0,80.385
2024-01-15T16:51:00,42510.0,42510.0,42493.2,42510.0,112.487
2024-01-15T16:52:00,42509.9,42519.1,42495.0,42499.3,114.087
2024-01-15T16:53:00,42499.4,42510.5,42482.1,42510.5,135.323
2024-01-15T16:54:00,42510.5,42526.0,42510.0,42526.0,95.445
2024-01-15T16:55:00,42526.0,42539.5,42523.6,42523.6,187.454
2024-01-15T16:56:00,42523.7,42545.0,42523.7,42545.0,76.92
2024-01-15T16:57:00,42544.9,42546.4,42526.3,42537.3,92.276
2024-01-15T16:58:00,42537.2,42560.6,42535.5,42555.5,200.304
2024-01-15T16:59:00,42555.6,42558.2,42525.0,42525.0,143.611
2024-01-15T17:00:00,42525.0,42553.2,42522.1,42553.2,162.268
2024-01-15T17:01:00,42553.2,42560.0,42534.1,42542.1,78.96
2024-01-15T17:02:00,42542.2,42555.0,42533.4,42550.9,62.522
2024-01-15T17:03:00,42551.0,42569.9,42550.1,42568.0,85.317
2024-01-15T17:04:00,42568.0,42636.9,42563.4,42595.9,944.684
2024-01-15T17:05:00,42595.9,42653.0,42595.9,42626.9,437.56
2024-01-15T17:06:00,42625.7,42680.6,42625.7,42673.5,599.534
2024-01-15T17:07:00,42673.4,42673.4,42643.3,42647.1,141.177
2024-01-15T17:08:00,42647.0,42655.8,42593.2,42622.6,183.168
2024-01-15T17:09:00,42622.7,42654.1,42622.6,42651.4,89.765
2024-01-15T17:10:00,42651.5,42688.6,42635.6,42677.1,320.785
2024-01-15T17:11:00,42677.1,42693.0,42666.8,42676.8,359.638
2024-01-15T17:12:00,42676.8,42720.0,42643.4,42705.9,522.985
2024-01-15T17:13:00,42706.0,42737.4,42700.0,42728.3,434.462
2024-01-15T17:14:00,42728.3,42728.3,42666.1,42693.0,259.829
2024-01-15T17:15:00,42693.0,42700.1,42663.1,42663.1,170.072
2024-01-15T17:16:00,42663.2,42688.6,42663.1,42670.1,73.772
2024-01-15T17:17:00,42670.0,42689.5,42660.1,42673.0,70.255
2024-01-15T17:18:00,42672.9,42678.3,42653.6,42678.3,116.409
2024-01-15T17:19:00,42678.3,42680.9,42659.5,42662.6,56.104
2024-01-15T17:20:00,42662.7,42667.4,42620.8,42624.6,185.935
2024-01-15T17:21:00,42624.7,42648.9,42620.8,42630.5,104.294
2024-01-15T17:22:00,42630.6,42655.1,42630.5,42639.3,85.967
2024-01-15T17:23:00,42639.3,42668.6,42639.2,42654.3,87.142
2024-01-15T17:24:00,42654.4,42674.0,42648.9,42652.5,77.971
2024-01-15T17:25:00,42652.5,42657.6,42623.9,42645.8,119.991
2024-01-15T17:26:00,42645.7,42696.8,42645.7,42693.6,183.472
2024-01-15T17:27:00,42695.4,42709.5,42679.1,42679.1,143.474
2024-01-15T17:28:00,42679.1,42699.6,42679.1,42695.2,67.927
2024-01-15T17:29:00,42695.2,42703.8,42695.1,42698.6,46.26
2024-01-15T17:30:00,42698.6,42705.0,42654.6,42669.9,107.235
2024-01-15T17:31:00,42669.9,42705.2,42669.9,42702.9,79.75
2024-01-15T17:32:00,42703.2,42707.0,42683.7,42695.9,68.326
2024-01-15T17:33:00,42695.9,42710.0,42678.6,42710.0,52.522
2024-01-15T17:34:00,42710.0,42726.6,42703.7,42713.1,148.46
2024-01-15T17:35:00,42713.1,42719.6,42699.8,42713.3,77.554
2024-01-15T17:36:00,42713.2,42720.0,42713.2,42715.1,49.916
2024-01-15T17:37:00,42715.0,42720.0,42693.9,42693.9,91.041
2024-01-15T17:38:00,42694.0,42696.6,42653.7,42676.3,98.475
2024-01-15T17:39:00,42676.2,42676.3,42616.3,42632.7,422.014
2024-01-15T17:40:00,42632.7,42653.0,42613.8,42633.0,114.435
2024-01-15T17:41:00,42633.1,42654.3,42620.0,42629.3,117.97
2024-01-15T17:42:00,42629.3,42632.5,42620.0,42632.5,95.207
2024-01-15T17:43:00,42632.5,42636.2,42623.0,42632.1,67.662
2024-01-15T17:44:00,42632.1,42636.0,42616.5,42630.3,78.414
2024-01-15T17:45:00,42630.3,42661.0,42622.3,42633.1,56.127
2024-01-15T17:46:00,42633.1,42673.4,42633.1,42672.0,88.209
2024-01-15T17:47:00,42671.9,42686.3,42661.0,42680.7,47.375
2024-01-15T17:48:00,42680.6,42680.7,42658.9,42680.0,68.97
2024-01-15T17:49:00,42680.0,42692.6,42676.9,42689.9,49.441
2024-01-15T17:50:00,42689.8,42718.4,42689.8,42705.2,113.692
2024-01-15T17:51:00,42705.2,42725.0,42705.1,42725.0,77.082
2024-01-15T17:52:00,42724.9,42740.0,42720.1,42739.9,257.631
2024-01-15T17:53:00,42739.9,42775.0,42722.0,42763.3,351.491
2024-01-15T17:54:00,42763.4,42780.0,42750.8,42774.5,270.802
2024-01-15T17:55:00,42774.5,42783.5,42770.9,42780.1,118.508
2024-01-15T17:56:00,42780.0,42786.7,42740.5,42751.1,195.799
2024-01-15T17:57:00,42751.1,42751.1,42719.0,42734.7,162.662
2024-01-15T17:58:00,42734.6,42736.8,42723.1,42729.0,69.62
2024-01-15T17:59:00,42728.9,42731.3,42704.3,42704.4,106.365
2024-01-15T18:00:00,42704.4,42744.5,42704.3,42727.9,137.636
2024-01-15T18:01:00,42728.0,42740.8,42719.2,42730.0,71.045
2024-01-15T18:02:00,42730.0,42749.2,42729.9,42746.4,58.521
2024-01-15T18:03:00,42746.4,42775.6,42740.0,42762.6,129.983
2024-01-15T18:04:00,42762.6,42780.0,42747.7,42772.0,82.676
2024-01-15T18:05:00,42772.0,42782.9,42754.2,42754.2,54.202
2024-01-15T18:06:00,42754.2,42805.2,42754.2,42797.3,342.881
2024-01-15T18:07:00,42797.4,42804.9,42763.5,42765.3,138.6
2024-01-15T18:08:00,42765.4,42792.1,42765.3,42782.2,104.994
2024-01-15T18:09:00,42782.5,42785.6,42769.1,42769.1,70.892
2024-01-15T18:10:00,42769.1,42793.3,42740.0,42793.3,260.572
2024-01-15T18:11:00,42793.3,42794.4,42752.6,42756.9,124.921
2024-01-15T18:12:00,42756.9,42773.8,42748.1,42750.0,67.887
2024-01-15T18:13:00,42750.1,42764.1,42742.8,42758.2,105.077
2024-01-15T18:14:00,42758.2,42775.0,42714.9,42722.9,225.738
2024-01-15T18:15:00,42722.9,42744.2,42722.9,42735.9,76.495
2024-01-15T18:16:00,42735.9,42778.9,42735.9,42778.9,67.195
2024-01-15T18:17:00,42778.9,42785.0,42768.2,42781.5,194.036
2024-01-15T18:18:00,42781.5,42792.0,42762.3,42762.3,101.305
2024-01-15T18:19:00,42762.3,42806.4,42759.3,42801.4,114.359
2024-01-15T18:20:00,42801.4,42840.8,42792.0,42835.8,452.393
2024-01-15T18:21:00,42835.7,42899.8,42831.2,42875.4,842.973
2024-01-15T18:22:00,42874.4,42899.7,42867.5,42889.1,363.789
2024-01-15T18:23:00,42889.1,42920.7,42886.7,42919.9,641.247
2024-01-15T18:24:00,42919.5,42934.3,42909.9,42932.7,341.552
2024-01-15T18:25:00,42932.8,43087.6,42932.7,43016.9,2492.788
2024-01-15T18:26:00,43017.0,43023.7,42987.5,43019.7,481.473
2024-01-15T18:27:00,43019.7,43100.0,42989.6,43091.3,1343.563
2024-01-15T18:28:00,43091.3,43164.3,43077.2,43112.4,1787.961
2024-01-15T18:29:00,43112.4,43200.0,43093.9,43171.9,1105.402
2024-01-15T18:30:00,43173.3,43200.0,43107.7,43148.0,884.098
2024-01-15T18:31:00,43148.0,43162.5,43102.0,43162.5,603.595
2024-01-15T18:32:00,43162.5,43205.6,43132.0,43192.4,514.185
2024-01-15T18:33:00,43190.8,43290.0,43190.8,43272.1,1734.66
2024-01-15T18:34:00,43272.1,43337.4,43146.2,43222.8,2500.391
2024-01-15T18:35:00,43222.7,43260.0,43177.7,43213.5,1131.199
2024-01-15T18:36:00,43213.5,43220.0,43169.3,43212.7,695.341
2024-01-15T18:37:00,43212.7,43232.3,43202.8,43226.1,427.597
2024-01-15T18:38:00,43226.0,43277.6,43218.7,43234.5,603.378
2024-01-15T18:39:00,43234.5,43295.0,43232.1,43283.7,394.044
2024-01-15T18:40:00,43283.5,43291.2,43256.6,43274.8,366.981
2024-01-15T18:41:00,43274.7,43297.8,43270.0,43291.3,342.093
2024-01-15T18:42:00,43291.4,43332.9,43288.2,43321.6,639.188
2024-01-15T18:43:00,43321.7,43331.8,43313.7,43327.0,280.127
2024-01-15T18:44:00,43327.1,43376.0,43323.5,43334.1,1304.042
2024-01-15T18:45:00,43334.1,43344.4,43287.6,43326.9,1431.081
2024-01-15T18:46:00,43326.8,43360.0,43322.5,43345.9,568.7
2024-01-15T18:47:00,43345.8,43345.9,43128.8,43140.7,2009.724
2024-01-15T18:48:00,43140.3,43179.4,43083.0,43129.1,1301.263
2024-01-15T18:49:00,43129.1,43202.0,43124.2,43138.9,386.113
2024-01-15T18:50:00,43138.9,43186.5,43129.7,43136.4,400.62
2024-01-15T18:51:00,43136.4,43155.7,43058.4,43090.7,807.21
2024-01-15T18:52:00,43090.7,43131.1,43056.9,43061.3,641.021
2024-01-15T18:53:00,43061.3,43061.3,42953.9,42997.9,1380.891
2024-01-15T18:54:00,42997.8,43063.3,42980.8,43019.6,492.006
2024-01-15T18:55:00,43019.7,43085.3,43014.1,43073.6,301.594
2024-01-15T18:56:00,43073.6,43073.7,43014.2,43021.9,189.578
2024-01-15T18:57:00,43021.9,43023.3,42980.0,43015.7,502.195
2024-01-15T18:58:00,43015.7,43040.6,42984.4,42998.9,244.019
2024-01-15T18:59:00,42998.8,43020.0,42980.1,43015.5,256.269
2024-01-15T19:00:00,43015.6,43025.9,42950.0,43005.6,426.417
2024-01-15T19:01:00,43005.7,43082.0,43005.6,43079.0,439.117
2024-01-15T19:02:00,43080.3,43129.2,43070.0,43117.0,313.072
2024-01-15T19:03:00,43116.9,43118.8,43083.7,43106.0,182.482
2024-01-15T19:04:00,43106.0,43106.0,43049.6,43063.1,301.174
2024-01-15T19:05:00,43063.1,43069.0,42979.0,42979.7,244.113
2024-01-15T19:06:00,42979.7,43005.6,42973.2,43000.8,269.931
2024-01-15T19:07:00,43000.2,43032.0,42985.8,43003.8,229.026
2024-01-15T19:08:00,43003.9,43018.7,42971.5,43017.6,314.05
2024-01-15T19:09:00,43017.5,43023.9,42989.8,43001.7,148.68
2024-01-15T19:10:00,43001.8,43027.5,42997.5,43011.5,150.191
2024-01-15T19:11:00,43011.6,43025.4,42996.8,43014.4,121.583
2024-01-15T19:12:00,43014.4,43027.0,43014.4,43017.1,71.959
2024-01-15T19:13:00,43017.1,43017.1,42980.1,42986.3,172.352
2024-01-15T19:14:00,42986.2,42995.3,42972.2,42994.2,90.512
2024-01-15T19:15:00,42994.2,43056.8,42987.0,43056.8,166.441
2024-01-15T19:16:00,43056.8,43057.4,43023.4,43030.5,122.042
2024-01-15T19:17:00,43030.6,43050.0,43030.5,43049.9,146.0
2024-01-15T19:18:00,43050.0,43110.7,43049.9,43077.7,329.615
2024-01-15T19:19:00,43077.7,43137.1,43072.7,43097.6,376.377
2024-01-15T19:20:00,43097.6,43107.9,43088.2,43107.9,76.91
2024-01-15T19:21:00,43107.9,43126.7,43101.6,43124.0,97.389
2024-01-15T19:22:00,43124.1,43135.6,43105.2,43105.3,118.62
2024-01-15T19:23:00,43105.3,43120.9,43059.3,43066.3,118.592
2024-01-15T19:24:00,43066.3,43074.8,43059.4,43072.4,65.904
2024-01-15T19:25:00,43072.4,43084.9,43002.1,43006.6,157.088
2024-01-15T19:26:00,43006.1,43030.3,42986.3,43014.7,459.43
2024-01-15T19:27:00,43014.6,43069.3,43002.9,43044.4,329.15
2024-01-15T19:28:00,43044.4,43070.9,43041.5,43063.1,70.637
2024-01-15T19:29:00,43063.2,43065.1,43053.5,43059.6,51.846
2024-01-15T19:30:00,43059.7,43065.0,42999.0,42999.1,121.654
2024-01-15T19:31:00,42999.1,43003.8,42979.3,42979.4,154.196
2024-01-15T19:32:00,42979.4,42990.0,42975.8,42984.8,105.049
2024-01-15T19:33:00,42984.8,42997.9,42978.1,42992.4,90.954
2024-01-15T19:34:00,42992.4,43006.9,42987.8,42994.1,104.521
2024-01-15T19:35:00,42994.2,42994.2,42980.4,42982.6,52.756
2024-01-15T19:36:00,42982.6,42986.0,42896.0,42913.8,657.849
2024-01-15T19:37:00,42913.8,42955.5,42906.9,42955.5,264.641
2024-01-15T19:38:00,42955.5,42964.3,42910.0,42915.4,155.674
2024-01-15T19:39:00,42915.2,42915.2,42861.6,42884.4,465.765
2024-01-15T19:40:00,42884.5,42946.0,42884.4,42945.9,122.173
2024-01-15T19:41:00,42945.9,42946.7,42912.1,42912.1,106.011
2024-01-15T19:42:00,42912.2,42912.2,42820.8,42852.9,517.245
2024-01-15T19:43:00,42852.8,42869.0,42829.9,42858.1,217.538
2024-01-15T19:44:00,42858.1,42896.4,42851.2,42862.4,144.961
2024-01-15T19:45:00,42862.4,42870.5,42820.1,42840.7,287.457
2024-01-15T19:46:00,42840.7,42916.0,42840.6,42913.7,420.245
2024-01-15T19:47:00,42913.7,42915.9,42890.2,42896.3,72.308
2024-01-15T19:48:00,42896.3,42917.6,42895.2,42908.7,120.985
2024-01-15T19:49:00,42908.7,42941.9,42898.8,42926.1,119.647
2024-01-15T19:50:00,42926.2,42936.5,42908.1,42911.0,68.584
2024-01-15T19:51:00,42911.1,42964.8,42911.1,42963.0,251.944
2024-01-15T19:52:00,42963.0,42963.0,42933.8,42938.1,116.005
2024-01-15T19:53:00,42938.2,42938.2,42914.0,42923.0,59.286
2024-01-15T19:54:00,42923.0,42933.0,42912.8,42920.7,62.678
2024-01-15T19:55:00,42920.8,42968.5,42920.7,42948.8,126.103
2024-01-15T19:56:00,42948.8,42971.2,42921.1,42957.6,221.766
2024-01-15T19:57:00,42957.7,42979.1,42957.6,42978.3,92.292
2024-01-15T19:58:00,42978.3,42998.5,42978.2,42985.8,184.047
2024-01-15T19:59:00,42985.7,42995.0,42977.4,42989.6,63.138
2024-01-15T20:00:00,42989.6,42995.8,42961.8,42961.8,62.692
2024-01-15T20:01:00,42961.9,43005.4,42944.3,43005.4,94.046
2024-01-15T20:02:00,43005.5,43035.0,43005.4,43022.9,200.294
2024-01-15T20:03:00,43022.9,43022.9,43000.1,43000.2,81.276
2024-01-15T20:04:00,43000.1,43036.9,43000.1,43023.1,109.161
2024-01-15T20:05:00,43023.2,43037.0,43023.0,43024.3,103.07
2024-01-15T20:06:00,43024.4,43038.9,43016.9,43038.8,47.185
2024-01-15T20:07:00,43038.8,43042.2,43032.1,43035.6,69.328
2024-01-15T20:08:00,43035.7,43069.7,43033.1,43069.5,92.283
2024-01-15T20:09:00,43069.5,43072.0,43053.1,43053.1,154.082
2024-01-15T20:10:00,43053.1,43073.0,43033.8,43051.1,156.012
2024-01-15T20:11:00,43051.1,43072.7,43051.1,43058.0,60.416
2024-01-15T20:12:00,43058.0,43091.5,43058.0,43076.4,140.46
2024-01-15T20:13:00,43076.4,43095.0,43076.4,43086.6,169.848
2024-01-15T20:14:00,43086.6,43100.0,43083.4,43096.5,135.955
2024-01-15T20:15:00,43096.5,43114.7,43061.2,43073.2,196.541
2024-01-15T20:16:00,43073.2,43111.7,43073.1,43107.6,108.914
2024-01-15T20:17:00,43107.6,43110.0,43081.7,43085.2,124.906
2024-01-15T20:18:00,43085.2,43085.8,43040.5,43066.3,157.421
2024-01-15T20:19:00,43066.4,43069.1,43054.6,43066.4,128.443
2024-01-15T20:20:00,43066.5,43081.4,43043.8,43053.3,85.9
2024-01-15T20:21:00,43053.4,43059.3,43026.0,43030.2,133.671
2024-01-15T20:22:00,43030.2,43040.0,43017.0,43032.6,123.853
2024-01-15T20:23:00,43032.6,43061.2,43032.6,43055.8,146.942
2024-01-15T20:24:00,43055.8,43055.8,43033.8,43050.8,105.323
2024-01-15T20:25:00,43051.5,43064.5,43047.0,43058.8,104.234
2024-01-15T20:26:00,43058.8,43062.6,43033.9,43034.9,69.508
2024-01-15T20:27:00,43034.9,43034.9,43020.8,43025.1,41.867
2024-01-15T20:28:00,43025.1,43034.4,43023.9,43029.8,39.095
2024-01-15T20:29:00,43029.8,43035.9,43023.3,43035.9,46.406
2024-01-15T20:30:00,43035.9,43035.9,43017.9,43032.0,90.949
2024-01-15T20:31:00,43032.1,43032.1,42919.0,42938.9,407.776
2024-01-15T20:32:00,42939.0,42991.1,42938.9,42984.5,134.348
2024-01-15T20:33:00,42984.5,43002.5,42978.6,42991.4,80.43
2024-01-15T20:34:00,42991.4,42991.4,42938.9,42948.7,140.072
2024-01-15T20:35:00,42948.6,42964.7,42935.8,42956.3,70.934
2024-01-15T20:36:00,42956.3,42985.5,42956.3,42985.5,58.734
2024-01-15T20:37:00,42985.5,43027.3,42985.4,43027.2,66.668
2024-01-15T20:38:00,43027.3,43054.2,43027.2,43043.6,111.307
2024-01-15T20:39:00,43043.6,43054.2,43026.5,43026.5,92.682
2024-01-15T20:40:00,43026.5,43026.5,42965.6,42971.5,131.244
2024-01-15T20:41:00,42971.4,42971.5,42927.1,42934.7,89.742
2024-01-15T20:42:00,42934.7,42961.5,42926.0,42946.4,154.407
2024-01-15T20:43:00,42946.6,42946.7,42925.9,42936.7,79.22
2024-01-15T20:44:00,42936.7,42950.0,42936.7,42940.1,117.379
2024-01-15T20:45:00,42940.2,42949.6,42936.2,42944.0,72.979
2024-01-15T20:46:00,42944.0,42944.0,42905.6,42905.6,114.836
2024-01-15T20:47:00,42905.6,42928.2,42893.2,42928.1,153.017
2024-01-15T20:48:00,42928.1,42938.6,42900.0,42903.7,56.613
2024-01-15T20:49:00,42904.1,42930.8,42863.1,42870.5,161.007
2024-01-15T20:50:00,42870.5,42894.3,42869.4,42893.8,107.863
2024-01-15T20:51:00,42893.9,42893.9,42865.0,42875.7,92.219
2024-01-15T20:52:00,42875.6,42889.9,42866.1,42877.3,80.357
2024-01-15T20:53:00,42877.3,42890.4,42873.2,42877.1,46.591
2024-01-15T20:54:00,42877.1,42883.8,42870.5,42870.5,39.14
2024-01-15T20:55:00,42870.5,42876.7,42856.8,42864.7,60.184
2024-01-15T20:56:00,42864.8,42867.4,42849.0,42859.9,65.908
2024-01-15T20:57:00,42860.0,42897.1,42850.1,42897.1,114.915
2024-01-15T20:58:00,42897.1,42897.1,42868.3,42875.5,70.323
2024-01-15T20:59:00,42875.5,42961.3,42875.5,42961.3,162.163
2024-01-15T21:00:00,42961.3,42965.0,42885.2,42885.2,112.126
2024-01-15T21:01:00,42885.2,42900.5,42869.7,42876.6,71.247
2024-01-15T21:02:00,42876.7,42896.7,42867.5,42873.4,53.02
2024-01-15T21:03:00,42873.4,42883.6,42867.5,42883.6,57.412
2024-01-15T21:04:00,42883.5,42888.0,42873.6,42873.6,73.234
2024-01-15T21:05:00,42873.5,42890.0,42870.9,42871.9,47.149
2024-01-15T21:06:00,42871.8,42876.3,42833.3,42838.9,179.577
2024-01-15T21:07:00,42838.8,42877.5,42838.8,42865.4,142.164
2024-01-15T21:08:00,42865.5,42866.1,42852.8,42855.9,40.911
2024-01-15T21:09:00,42856.0,42878.4,42855.9,42878.4,42.514
2024-01-15T21:10:00,42878.4,42899.3,42867.0,42870.6,59.981
2024-01-15T21:11:00,42870.6,42871.5,42846.1,42846.1,96.198
2024-01-15T21:12:00,42846.2,42869.9,42846.1,42865.0,45.262
2024-01-15T21:13:00,42865.0,42874.6,42859.4,42864.8,38.175
2024-01-15T21:14:00,42864.9,42864.9,42834.6,42834.6,56.181
2024-01-15T21:15:00,42834.6,42885.2,42834.6,42879.1,101.461
2024-01-15T21:16:00,42879.0,42881.5,42862.3,42874.9,79.87
2024-01-15T21:17:00,42874.9,42876.0,42863.1,42863.6,45.104
2024-01-15T21:18:00,42863.6,42871.2,42843.7,42843.7,32.717
2024-01-15T21:19:00,42843.8,42843.8,42835.2,42841.9,69.119
2024-01-15T21:20:00,42842.0,42867.7,42841.9,42842.0,129.503
2024-01-15T21:21:00,42842.1,42879.4,42842.0,42856.8,55.958
2024-01-15T21:22:00,42856.8,42860.2,42840.6,42844.2,79.834
2024-01-15T21:23:00,42844.2,42844.2,42810.0,42821.9,238.532
2024-01-15T21:24:00,42821.9,42822.0,42781.0,42793.7,325.63
2024-01-15T21:25:00,42793.8,42804.5,42771.3,42779.1,149.868
2024-01-15T21:26:00,42779.2,42796.6,42771.2,42781.0,124.372
2024-01-15T21:27:00,42781.0,42790.0,42758.5,42769.6,153.962
2024-01-15T21:28:00,42769.6,42778.6,42746.0,42774.7,219.629
2024-01-15T21:29:00,42774.8,42777.7,42745.0,42757.9,120.6
2024-01-15T21:30:00,42757.9,42777.8,42752.0,42776.4,108.236
2024-01-15T21:31:00,42776.4,42799.4,42776.3,42794.9,101.939
2024-01-15T21:32:00,42795.0,42798.0,42773.4,42773.4,71.836
2024-01-15T21:33:00,42773.4,42816.0,42768.0,42811.5,97.247
2024-01-15T21:34:00,42811.5,42854.2,42807.4,42836.5,235.736
2024-01-15T21:35:00,42836.5,42860.2,42825.9,42837.8,84.516
2024-01-15T21:36:00,42840.2,42840.2,42823.2,42826.6,42.701
2024-01-15T21:37:00,42826.6,42842.4,42826.6,42837.1,52.914
2024-01-15T21:38:00,42837.2,42846.4,42822.4,42828.1,70.942
2024-01-15T21:39:00,42828.4,42831.2,42822.4,42827.1,21.764
2024-01-15T21:40:00,42827.1,42846.8,42813.9,42835.0,147.709
2024-01-15T21:41:00,42835.1,42851.7,42835.0,42851.6,41.834
2024-01-15T21:42:00,42851.5,42869.1,42832.1,42832.1,59.419
2024-01-15T21:43:00,42832.1,42832.1,42812.8,42819.9,76.357
2024-01-15T21:44:00,42820.8,42820.8,42801.0,42801.1,38.749
2024-01-15T21:45:00,42801.0,42811.4,42801.0,42802.1,48.186
2024-01-15T21:46:00,42802.0,42803.1,42800.0,42803.0,26.64
2024-01-15T21:47:00,42803.0,42803.1,42793.4,42793.4,42.163
2024-01-15T21:48:00,42793.4,42798.0,42768.3,42769.7,124.75
2024-01-15T21:49:00,42769.7,42778.3,42761.9,42768.7,78.481
2024-01-15T21:50:00,42768.8,42775.7,42762.3,42775.7,35.062
2024-01-15T21:51:00,42775.7,42799.1,42775.6,42799.1,57.147
2024-01-15T21:52:00,42799.1,42843.5,42799.1,42802.1,111.123
2024-01-15T21:53:00,42802.2,42811.7,42786.0,42790.9,45.445
2024-01-15T21:54:00,42790.9,42803.1,42780.2,42803.1,42.33
2024-01-15T21:55:00,42803.0,42803.1,42781.6,42793.7,54.231
2024-01-15T21:56:00,42793.7,42793.7,42780.6,42780.6,23.348
2024-01-15T21:57:00,42780.6,42784.4,42758.5,42764.9,96.008
2024-01-15T21:58:00,42764.8,42764.9,42746.1,42750.8,90.351
2024-01-15T21:59:00,42750.8,42769.7,42706.4,42717.7,557.678
2024-01-15T22:00:00,42717.7,42736.2,42701.0,42725.8,136.621
2024-01-15T22:01:00,42725.7,42742.6,42709.8,42729.6,137.267
2024-01-15T22:02:00,42729.5,42742.4,42719.9,42742.2,54.799
2024-01-15T22:03:00,42742.1,42742.4,42700.0,42701.4,169.46
2024-01-15T22:04:00,42701.4,42717.0,42701.4,42716.9,93.837
2024-01-15T22:05:00,42717.0,42765.6,42717.0,42719.0,141.097
2024-01-15T22:06:00,42719.1,42738.8,42709.0,42722.0,68.044
2024-01-15T22:07:00,42722.0,42743.9,42713.4,42717.0,62.625
2024-01-15T22:08:00,42717.0,42722.9,42639.5,42662.1,679.109
2024-01-15T22:09:00,42661.9,42674.0,42622.8,42642.2,475.611
2024-01-15T22:10:00,42642.2,42669.8,42629.7,42634.9,235.481
2024-01-15T22:11:00,42634.8,42658.1,42618.9,42649.9,173.632
2024-01-15T22:12:00,42650.0,42664.3,42630.5,42634.9,126.141
2024-01-15T22:13:00,42634.8,42634.8,42548.0,42576.6,896.002
2024-01-15T22:14:00,42576.5,42576.6,42400.0,42488.1,1832.048
2024-01-15T22:15:00,42488.0,42488.0,42350.0,42435.8,1209.858
2024-01-15T22:16:00,42435.8,42472.7,42390.0,42472.7,661.709
2024-01-15T22:17:00,42472.6,42472.6,42341.3,42397.1,594.561
2024-01-15T22:18:00,42397.1,42445.6,42394.2,42445.6,307.111
2024-01-15T22:19:00,42445.5,42499.0,42431.8,42465.6,296.082
2024-01-15T22:20:00,42466.7,42522.7,42459.2,42522.7,413.15
2024-01-15T22:21:00,42522.6,42544.7,42511.4,42513.0,283.358
2024-01-15T22:22:00,42513.1,42574.6,42513.1,42571.9,189.662
2024-01-15T22:23:00,42570.6,42572.0,42531.3,42535.6,201.627
2024-01-15T22:24:00,42535.6,42585.9,42535.5,42580.0,243.22
2024-01-15T22:25:00,42579.9,42608.9,42555.8,42565.1,312.3
2024-01-15T22:26:00,42565.1,42570.0,42517.0,42539.5,203.688
2024-01-15T22:27:00,42539.6,42545.6,42513.7,42537.1,87.568
2024-01-15T22:28:00,42537.1,42550.0,42537.0,42549.4,84.793
2024-01-15T22:29:00,42549.4,42599.1,42545.5,42599.0,80.186
2024-01-15T22:30:00,42599.0,42613.9,42542.4,42550.1,302.272
2024-01-15T22:31:00,42550.1,42598.5,42550.0,42596.0,89.261
2024-01-15T22:32:00,42596.1,42626.2,42596.0,42626.1,122.65
2024-01-15T22:33:00,42626.1,42647.9,42626.1,42638.8,136.55
2024-01-15T22:34:00,42638.7,42641.6,42595.7,42609.6,116.377
2024-01-15T22:35:00,42609.6,42620.5,42598.2,42605.8,72.241
2024-01-15T22:36:00,42605.8,42635.2,42605.7,42626.1,84.356
2024-01-15T22:37:00,42626.1,42632.3,42602.3,42629.5,45.842
2024-01-15T22:38:00,42629.6,42650.4,42629.5,42639.7,49.924
2024-01-15T22:39:00,42639.7,42758.9,42639.7,42719.8,925.961
2024-01-15T22:40:00,42719.9,42774.2,42707.2,42753.2,380.874
2024-01-15T22:41:00,42752.6,42774.4,42742.1,42763.5,145.095
2024-01-15T22:42:00,42763.6,42772.8,42750.0,42770.9,60.335
2024-01-15T22:43:00,42770.8,42770.9,42757.0,42760.3,54.151
2024-01-15T22:44:00,42760.3,42779.4,42757.0,42775.0,118.204
2024-01-15T22:45:00,42775.0,42831.4,42775.0,42780.1,315.199
2024-01-15T22:46:00,42780.0,42780.1,42710.3,42710.5,109.791
2024-01-15T22:47:00,42710.5,42710.6,42662.4,42669.9,190.699
2024-01-15T22:48:00,42669.8,42698.3,42663.4,42698.3,129.936
2024-01-15T22:49:00,42698.2,42698.3,42687.7,42687.7,38.588
2024-01-15T22:50:00,42687.7,42687.8,42651.0,42651.0,63.735
2024-01-15T22:51:00,42651.0,42651.0,42639.8,42643.3,86.327
2024-01-15T22:52:00,42643.2,42653.1,42635.9,42639.8,93.123
